country,name,NASA_Carbon_Stock_t_C_ha,CO2_Mitigated_t_ha,Carbon_Value_USD_ha,Elevation_m,Mean_Temp_C,Annual_Precip_mm
ITA,Monfalcone,0.2742203044891357,1.006388517475128,191.2138183202743,3,13.5,1128.0
KOR,Yeongnam,0.6779602062702178,2.4881139570116995,472.7416518322229,12,0.0,0.0
KOR,Hadong,14.380128383636475,52.77507116794586,10027.263521909714,9,14.100000000000001,1526.0
KOR,Taean,8.547154140472411,31.368055695533748,5959.930582151412,14,0.0,0.0
NLD,Eemshaven,0.0,0.0,0.0,1,8.8,793.0
UKR,Ladyzhinska,0.22638991087675092,0.8308509729176758,157.8616848543584,183,8.0,601.0
UKR,Krivorozhskaya,3.062739310264587,11.240253268671035,2135.6481210474967,92,9.1,458.0
UKR,Prydniprovska,2.62925546169281,9.649367544412613,1833.3798334383964,64,9.1,501.0
UKR,Zaporiska,4.759093790054321,17.465874209499358,3318.516099804878,33,9.8,457.0
UKR,Kurakhovskaya,1.9414068651199339,7.1249631949901575,1353.74300704813,121,8.8,516.0
UKR,Mironovskaya,43.706346054077144,160.4022900184631,30476.43510350799,320,7.300000000000001,557.0
UKR,Zuivska,2.5594089317321775,9.393030779457092,1784.6758480968474,191,8.4,532.0
UKR,Luhanska,3.6243315696716305,13.301296860694883,2527.2464035320277,45,8.5,481.0
UKR,Dobrotvorsky,3.0429760885238646,11.167722244882583,2121.867226527691,205,7.7,625.0
UKR,Burshtynska TES,3.5003499841690062,12.846284441900252,2440.794043961048,230,8.200000000000001,662.0
NLD,Maasvlakte (MPP3),5.258954219818115,19.300361986732483,3667.068777479172,3,9.8,759.0
THA,Mae Mah,20.77144187927246,76.23119169692993,14483.926422416685,344,25.700000000000003,1096.0
THA,BLCP Power,2.3837936210632322,8.748522589302063,1662.2192919673919,1,0.0,0.0
ITA,FUSINA T.,9.766648731231689,35.843600843620294,6810.284160287856,2,13.200000000000001,823.0
KOR,Honam,3.338790397644043,12.253360759353637,2328.138544277191,59,0.0,0.0
KOR,Dangjin,0.0,0.0,0.0,6,0.0,0.0
CHN,Changshu - CPI 1 Coal,0.0,0.0,0.0,8,0.0,0.0
CHN,Binhai Port Unit 1,0.20229722321033478,0.7424308091819286,141.06185374456643,1,13.8,869.0
ZAF,Lethabo,1.8484925603866575,6.783967696619033,1288.9538623576163,1468,16.5,661.0
ZAF,Matimba,0.0,0.0,0.0,888,21.0,443.0
ZAF,Arnot,5.306280708312988,19.474050199508664,3700.069537906646,1675,14.600000000000001,743.0
ZAF,Hendrina,2.552723178863525,9.368494066429138,1780.0138726215362,1635,14.9,717.0
ZAF,Komati,0.6273924767971039,2.302530389845371,437.4807740706205,1605,15.100000000000001,709.0
ZAF,Kendal,25.225062294006346,92.5759786190033,17589.435937610626,1614,15.3,700.0
ZAF,Duvha,1.924244704246521,7.061978064584732,1341.775832271099,1603,15.100000000000001,700.0
ZAF,Matla,1.2846453833580016,4.714648556923866,895.7832258155345,1630,15.5,696.0
ZAF,Kriel,4.889999809265136,17.946299300003048,3409.796867000579,1613,15.5,695.0
ZAF,Tutuka,0.7972284054756165,2.9258282480955122,555.9073671381474,1631,15.100000000000001,682.0
ZAF,Camden,0.946339497566223,3.4730659560680386,659.8825316529274,1675,14.700000000000001,767.0
ZAF,Majuba,0.6160247695446014,2.2608109042286872,429.5540718034506,1704,14.5,727.0
BIH,Gacko Coal CHP Power Plant Bosnia and Herzegovina,0.0,0.0,0.0,974,8.8,1201.0
MNE,Pljevlja Coal Power Plant Montenegro,0.0,0.0,0.0,778,9.0,1120.0
MKD,Oslomej Coal Power Plant Macedonia,18.75150005340576,68.81800519599913,13075.420987239835,741,10.3,769.0
KOS,Kosovo B Coal Power Plant Kosovo,10.279414062499999,37.725449609375,7167.83542578125,539,10.5,747.0
KOS,Kosovo A Coal Power Plant Kosovo,11.774153156280518,43.2111420835495,8210.116995874405,547,10.5,738.0
MKD,Bitola Coal Power Plant Macedonia,8.824335880279541,32.385312680625916,6153.209409318924,620,11.100000000000001,584.0
ZWE,Hwange Coal Power Plant Zimbabwe,4.637741279602051,17.020510496139526,3233.89699426651,771,23.900000000000002,581.0
KGZ,Bishkek CHP Power Plant Kyrgyzstan,0.0,0.0,0.0,784,10.3,428.0
PAN,Bahia las Minas Coal Power Plant Panama,0.0,0.0,0.0,19,0.0,0.0
SVK,Novaky (ENO) Thermal CHP Power Plant Slovakia,3.002510833740234,11.01921475982666,2093.6508043670656,231,9.0,683.0
SVK,Vojany (EVO) Thermal Power Plant Slovakia,20.57740982055664,75.51909404144287,14348.627867874146,103,9.600000000000001,671.0
BIH,Ugljevik CHP Coal Power Plant Bosnia and Herzegovina,11.049955596923828,40.55333704071045,7705.134037734986,184,11.0,825.0
BIH,Tuzla CHP Power Plant Bosnia and Herzegovina,18.89524822235107,69.34556097602844,13175.656585445404,207,11.200000000000001,889.0
BIH,Kakanj CHP Power Plant Bosnia and Herzegovina,13.85757556915283,50.85730233879089,9662.887444370268,452,10.9,972.0
HRV,Plomin Thermal Power Plant Croatia,23.622905616760253,86.69606361351012,16472.25208656692,27,14.5,1144.0
KOR,Yeongdong,1.4991145730018616,5.501750482916832,1045.3325917541981,6,0.0,0.0
KOR,Yeosu,8.545283241271973,31.36118949546814,5958.626004138946,5,0.0,0.0
KOR,Samcheonpo,4.657775230407714,17.09403509559631,3247.866668163299,21,0.0,0.0
KOR,Yeongheung,3.0790892839431763,11.300257672071456,2147.0489576935765,3,0.0,0.0
RUS,Krasnoyarskaya GRES-2,0.0,0.0,0.0,164,0.0,412.0
RUS,Novocherkasskaya GRES,4.139052963256836,15.190324375152587,2886.1616312789915,9,9.9,534.0
RUS,Serovskaya GRES,0.0,0.0,0.0,83,0.6000000000000001,504.0
RUS,Troitskaya GRES,0.0,0.0,0.0,180,2.6,391.0
RUS,Cherepovetskaya GRES,0.0,0.0,0.0,112,3.2,607.0
ITA,La Spezia,21.97262729644775,80.63954217796325,15321.513013813017,18,14.8,967.0
RUS,Severodvinsk CHPP-1,0.0,0.0,0.0,0,1.0,533.0
RUS,Novgorod CHPP,0.0,0.0,0.0,30,4.1000000000000005,573.0
JPN,Nanyo Complex,0.3148826390504837,1.1556192853152751,219.56766420990226,5,15.600000000000001,1812.0
KOR,Saemangeum Ocise,9.70830841064453,35.629491867065425,6769.603454742431,1,0.0,0.0
SRB,TE KOSOVO B,10.279414062499999,37.725449609375,7167.83542578125,539,10.5,747.0
SRB,TE KOSOVO A,11.774153156280518,43.2111420835495,8210.116995874405,547,10.5,738.0
BGR,REPUBLIKA PK,9.988357009887695,36.65727022628784,6964.88134299469,731,9.4,570.0
BGR,TEC BOBOVDOL EAD,2.3008324193954466,8.444054979181288,1604.3704460444449,518,11.0,521.0
PRT,Pego,10.474577445983886,38.44169922676086,7303.922853084564,90,16.7,749.0
PRT,Sines,3.8793457984924316,14.237199080467224,2705.067825288773,29,16.900000000000002,572.0
BGR,DEVEN,4.589778757095337,16.844488038539886,3200.4527273225785,14,12.4,531.0
BGR,TOPLO RUSE,10.154320201873778,37.26635514087677,7080.607476766586,143,12.3,590.0
BGR,BRIKEL 1,2.956843008995056,10.851613843011854,2061.8066301722524,106,12.5,575.0
BGR,Maritsa Iztok 3,8.78970407485962,32.2582139547348,6129.060651399612,126,12.5,579.0
BGR,Maritsa Iztok 2,7.861201992034911,28.850611310768123,5481.6161490459435,97,12.700000000000001,561.0
BGR,TEC MARITSA 3 AD,7.861201992034911,28.850611310768123,5481.6161490459435,97,12.700000000000001,561.0
BGR,RUSE,3.9583950996398922,14.527310015678404,2760.1889029788967,47,11.200000000000001,586.0
DNK,Esbjergvaerket,0.0,0.0,0.0,4,0.0,0.0
DNK,Studstrupvaerket,0.0,0.0,0.0,1,7.7,591.0
DNK,Fynsvaerket,0.0,0.0,0.0,7,8.1,604.0
DNK,Stigsnaesvaerket,0.0,0.0,0.0,4,8.3,589.0
DNK,Asnaesvaerket,0.0,0.0,0.0,1,8.3,574.0
DNK,Nordjyllandsvaerket,0.0,0.0,0.0,3,7.6000000000000005,636.0
DNK,Avedoerevaerket (Avedøre),0.0,0.0,0.0,1,0.0,0.0
DNK,Amagervaerket,0.0,0.0,0.0,1,8.3,615.0
POL,Gda?sk 2,0.0,0.0,0.0,2,6.7,545.0
POL,Gdynia 3,0.0,0.0,0.0,17,7.2,562.0
POL,International Paper Kwidzyn,0.0,0.0,0.0,65,7.2,567.0
POL,Bydgoszcz 2,0.0,0.0,0.0,66,7.800000000000001,541.0
POL,Karolin 1,0.0,0.0,0.0,75,8.3,525.0
POL,Karolin 2,0.0,0.0,0.0,75,8.3,525.0
POL,Tur�w,9.783173065185546,35.90424514923095,6821.806578353881,281,8.0,606.0
POL,Wroc?aw,1.6560571980476377,6.07772991683483,1154.7686841986176,117,8.4,550.0
POL,Opole,19.94244976043701,73.18879062080383,13905.870217952728,151,8.4,596.0
POL,Rybnik,26.109154052734375,95.82059537353516,18205.91312097168,232,8.5,689.0
POL,Krak�w ??g,8.94396406173706,32.82434810657501,6236.626140249252,197,8.3,669.0
POL,Skawina 3,12.776607303619384,46.890148804283136,8909.128272813796,216,8.3,687.0
POL,?aziska 3,22.242866897583006,81.63132151412964,15509.95108768463,273,8.5,714.0
POL,?aziska 2,22.242866897583006,81.63132151412964,15509.95108768463,273,8.5,714.0
POL,Tychy,53.834151840209955,197.57133725357053,37538.5540781784,260,8.6,712.0
POL,Jaworzno 2,16.92087852478027,62.09962418594359,11798.928595329282,262,8.4,692.0
POL,Jaworzno 3,51.12545913696289,187.6304350326538,35649.78265620422,251,8.5,689.0
POL,Katowice,13.868724765777587,50.898219890403745,9670.661779176711,266,8.5,684.0
POL,Chorz�w,0.0,0.0,0.0,303,8.4,691.0
POL,?agisza,17.53438465118408,64.35119166984558,12226.72641727066,275,8.4,671.0
POL,Nowa,0.0,0.0,0.0,311,8.1,685.0
POL,Siersza,35.87710891723633,131.6689897262573,25017.108047988888,350,7.7,727.0
POL,Kozienice 1,47.19538032531738,173.20704579391477,32909.33870084381,109,7.800000000000001,520.0
POL,Kozienice 2,47.19538032531738,173.20704579391477,32909.33870084381,109,7.800000000000001,520.0
POL,Be?chat�w,14.1846826171875,52.057785205078126,9890.979188964844,199,8.1,572.0
POL,EC ?�d?-4,11.551203289031982,42.39291607074737,8054.654053442,222,7.7,568.0
POL,P?tn�w 2,0.0,0.0,0.0,96,8.4,514.0
POL,Konin,0.0,0.0,0.0,87,8.4,513.0
POL,EC ?�d?-3,3.9147463130950926,14.367118969058989,2729.752604121208,205,7.9,560.0
POL,Ostro??ka B,0.0,0.0,0.0,101,7.1000000000000005,559.0
POL,EC ?era?,0.0,0.0,0.0,79,7.9,490.0
POL,EC Siekierki,24.920355834960937,91.45770591430663,17376.96412371826,84,7.9,496.0
POL,EC Bia?ystok,0.0,0.0,0.0,146,6.800000000000001,574.0
POL,ZA Pu?awy,2.331620006561279,8.557045424079893,1625.8386305751796,123,7.800000000000001,526.0
POL,Stalowa Wola 3,11.522509593963623,42.28761020984649,8034.645939870833,159,8.0,557.0
POL,Po?aniec,13.932344303131103,51.13170359249115,9715.02368257332,162,8.200000000000001,599.0
POL,Azoty Tarn�w,15.561874198913573,57.11207831001281,10851.294878902434,188,8.8,673.0
HUN,M�trai Er?m?,18.94785930633545,69.53864365425109,13212.342294307708,164,10.100000000000001,536.0
ROU,TPP Oradea,11.90818286895752,43.7030311290741,8303.575914524079,115,10.700000000000001,596.0
ROU,TPP Govora,6.824175653457641,25.044724648189543,4758.497683156013,223,10.3,593.0
ROU,TPP Paroseni,19.743019256591797,72.45688067169189,13766.80732762146,631,8.6,704.0
ROU,TPP Mintia,10.522427463531493,38.617308791160575,7337.2886703205095,212,10.5,602.0
SRB,TE KOSTOLAC B,11.995050144195556,44.02183402919769,8364.148465547561,76,11.5,646.0
SRB,TE KOSTOLAC A,17.491200675964354,64.19270648078918,12196.614231349944,93,11.600000000000001,646.0
SRB,TE MORAVA,0.0,0.0,0.0,99,11.3,671.0
ROU,TPP Drobeta,6.8171936225891105,25.019100594902035,4753.629113031387,90,11.100000000000001,605.0
ROU,TPP Rovinari,11.01279399871826,40.41695397529602,7679.221255306244,155,10.8,602.0
ROU,TPP Craiova,4.552685737609863,16.708356657028197,3174.5877648353576,129,11.200000000000001,579.0
ROU,TPP Isalnita,13.959782962799071,51.23240347347259,9734.156659959792,84,11.5,573.0
ROU,Turceni Energetic Complex,0.0,0.0,0.0,125,11.100000000000001,587.0
SRB,TE KOLUBARA,24.82460739135742,91.10630912628173,17310.19873399353,91,12.0,705.0
SRB,TENT A,36.34914207458496,133.40135141372681,25346.256768608095,76,11.9,686.0
SRB,TENT B,6.189108915328979,22.71402971925735,4315.665646658897,71,11.8,695.0
SVN,TET,142.3446807861328,522.4049784851074,99256.94591217041,422,9.4,1169.0
SVN,Energetika Ljubljana,0.0,0.0,0.0,290,10.4,1282.0
SVN,Sostanj (TE?),73.37743041992186,269.29516964111326,51166.08223181152,451,8.6,1105.0
HUN,Oroszl�nyi Er?m?,1.7997952818870544,6.605248684525489,1254.997250059843,174,10.3,549.0
POL,Dolna Odra,0.0,0.0,0.0,7,8.8,535.0
POL,Pomorzany,0.0,0.0,0.0,11,8.6,539.0
DNK,Enstedvaerket,0.0,0.0,0.0,12,8.0,790.0
RUS,Argayash CHP,0.0,0.0,0.0,257,2.3000000000000003,511.0
KOR,Bukeju,2.123141369819641,7.791928827238083,1480.4664771752357,0,0.0,0.0
KOR,Boryeong (poryang),0.0,0.0,0.0,14,0.0,0.0
KOR,Seocheon,2.2700260066986084,8.330995444583893,1582.8891344709396,5,12.5,1161.0
MNG,4th Thermal Power Plant,1.3447690868377684,4.93530254869461,937.7074842519759,1271,-0.7000000000000001,234.0
JPN,Ishikawa,0.746351455450058,2.7391098415017128,520.4308698853255,4,0.0,0.0
JPN,Kin,0.0,0.0,0.0,39,22.5,2139.0
JPN,Gushikawa,0.0,0.0,0.0,11,0.0,0.0
JPN,Miike Power Plant,6.679563302993774,24.51399732198715,4657.659491177559,5,0.0,0.0
JPN,Tosa Power Plant,70.53945831298827,258.87981200866693,49187.164281646714,67,16.900000000000002,2495.0
JPN,Nyugawa,0.3444392830133438,1.2640921686589717,240.17751204520462,3,0.0,0.0
JPN,Saijo,3.325308403968811,12.203881842565536,2318.737550087452,5,0.0,0.0
JPN,Niihama-nishi,28.13750820159912,103.26465509986876,19620.284468975064,20,0.0,0.0
JPN,Tachibana-wan,20.232821922302247,74.25445645484925,14108.346726421358,14,0.0,0.0
JPN,Takasago,1.9419680452346801,7.127022726011276,1354.1343179421424,3,15.200000000000001,1328.0
JPN,Matsuura,17.58647579193115,64.54236615638732,12263.04956971359,7,0.0,0.0
JPN,Naie,5.710820751190186,20.958712156867982,3982.1553098049167,15,7.1000000000000005,1186.0
JPN,Sunagawa,5.943288717269897,21.81186959238052,4144.255222552299,23,7.1000000000000005,1171.0
JPN,Tomakomai,1.590698764324188,5.83786446506977,1109.1942483632563,10,7.2,1168.0
JPN,Kamaishi Thermal,0.0,0.0,0.0,89,11.3,1448.0
JPN,Itoigawa Power Plant,31.478830184936523,115.52730677871703,21950.188287956236,33,13.8,2208.0
JPN,Nagoya Power Plant,0.0,0.0,0.0,4,15.700000000000001,1653.0
JPN,Sumitomo Metals Kashima Thermal,4.564454832077026,16.751549233722688,3182.794354407311,0,14.700000000000001,1495.0
RUS,Togliatti,0.0,0.0,0.0,92,4.6000000000000005,505.0
RUS,Kirov TPP-5,0.0,0.0,0.0,209,0.8,460.0
RUS,Kirov CHPP-3,0.0,0.0,0.0,130,2.7,630.0
RUS,Sosnogorsk TPP,0.0,0.0,0.0,0,-0.9,598.0
NLD,Maasvlakte (MV1 and MV2),5.258954219818115,19.300361986732483,3667.068777479172,3,9.8,759.0
NLD,GELDERLAND,0.0,0.0,0.0,13,9.5,768.0
CHN,Guohua Shouguang,7.837130413055419,28.76226861591339,5464.831037023544,0,12.700000000000001,603.0
RUS,Nerunginskya TPP,0.0,0.0,0.0,810,-7.4,554.0
RUS,Primorskaya TPP,0.0,0.0,0.0,74,2.8000000000000003,658.0
RUS,Partizanskaya TPP,26.848966941833496,98.53570867652893,18721.784648540495,58,5.800000000000001,720.0
CHN,Anwen Coal,26.84282802581787,98.51317885475157,18717.5039824028,503,17.6,1079.0
KAZ,Sogrinsk,2.7329787588119507,10.030032044839858,1905.706088519573,312,3.3000000000000003,470.0
KAZ,Ust-Kamenogorsk CHP,4.0528320312499995,14.873893554687498,2826.0397753906245,299,3.2,456.0
CZE,Trmice,8.97871150970459,32.951871240615844,6260.855535717011,155,8.200000000000001,537.0
CZE,Ledvice,9.21763349533081,33.82871492786407,6427.455836294173,202,7.800000000000001,551.0
CZE,Melnik,9.21763349533081,33.82871492786407,6427.455836294173,202,7.800000000000001,551.0
CZE,Prun�?ov,15.474079093933105,56.78987027473449,10790.075352199554,354,7.4,602.0
CZE,Tusimice,13.53547700881958,49.67520062236786,9438.288118249893,309,7.6000000000000005,580.0
CZE,Pocerady,14.010349235534667,51.41798169441223,9769.416521938323,217,7.9,549.0
CZE,Po?�?�,49.33283470153808,181.05150335464475,34399.785637382505,397,6.9,664.0
CZE,D?tmarovice,35.77421394348144,131.2913651725769,24945.359382789607,209,8.700000000000001,701.0
CZE,Hodon�n,0.6275840377807617,2.3032334186553953,437.6143495445251,166,9.3,619.0
CZE,Tisov�,27.878506546020507,102.31411902389526,19439.6826145401,413,7.4,581.0
CHN,Suizhong Coal,0.0,0.0,0.0,10,9.700000000000001,647.0
CHN,Fangchenggang Coal,0.0,0.0,0.0,4,23.0,2133.0
RUS,Gusinoozyorskaya,6.603955039978027,24.236514996719357,4604.937849376678,562,-0.5,384.0
RUS,Kharanorskaya,0.664924646615982,2.4402734530806542,463.6519560853243,582,-1.8,329.0
RUS,Cherepetskaya,0.0,0.0,0.0,163,5.2,626.0
RUS,Krostromskaya,0.0,0.0,0.0,88,4.4,615.0
KAZ,MAEK-Kazatoprom TPP-2,0.0,0.0,0.0,130,2.2,281.0
KAZ,Zhezkagan CHPS,10.866853103637695,39.88135089035034,7577.456669166565,353,4.7,183.0
KAZ,Karaganda TETS 1,6.140344514846801,22.53506436948776,4281.662230202674,541,2.8000000000000003,309.0
KAZ,Karaganda GRES-2,1.9270692062377928,7.072343986892699,1343.7453575096129,133,2.5,274.0
KAZ,Aksu Power Plant,2.65186918258667,9.732359900093078,1849.1483810176849,122,2.5,273.0
RUS,CHP-17,0.0,0.0,0.0,187,4.800000000000001,636.0
RUS,CHP-22,0.0,0.0,0.0,161,4.9,668.0
MEX,Plutarco El�as Calles (Petacalco),0.0,0.0,0.0,30,27.200000000000003,1101.0
MEX,Carb�n II,0.3664972305297851,1.3450448360443112,255.55851884841914,311,21.8,455.0
IND,KOTA COMPLEX,2.5394475936889647,9.3197726688385,1770.756807079315,264,26.8,747.0
THA,GHECO-One,3.1980502796173096,11.736844526195526,2230.00045997715,10,28.6,1327.0
THA,Glow SPP,3.1980502796173096,11.736844526195526,2230.00045997715,10,28.6,1327.0
LAO,Hongsa,13.029233379364014,47.81728650226593,9085.284435430527,578,24.0,1314.0
CHN,Zouxian,8.728860855102539,32.03491933822632,6086.634674263,56,14.3,678.0
NLD,Hemweg 8,0.0,0.0,0.0,4,9.3,801.0
IND,WADI CEMENT PLANT,9.011946640014648,33.07384416885375,6284.030392082213,416,27.5,798.0
IND,CHANDA CEMENT WORKS,8.702425327301025,31.937900951194763,6068.201180727005,194,27.400000000000002,1219.0
CZE,Kladno,23.04565029144287,84.57753656959532,16069.731948223112,339,7.7,525.0
CZE,Zlin,22.298473930358885,81.83539932441711,15548.725871639252,266,8.5,657.0
UKR,Trypilska,1.3136633706092833,4.821144570136069,916.0174683258532,115,8.200000000000001,605.0
UKR,Vuglegirska,7.574014930725097,27.796634795761104,5281.36061119461,187,8.0,522.0
UKR,Zmiivska,14.938521423339843,54.82437362365722,10416.630988494873,102,7.7,527.0
DNK,Randers,0.0,0.0,0.0,5,7.6000000000000005,640.0
ZMB,Maamba,13.4509118270874,49.36484640541076,9379.320817028045,627,24.1,797.0
COL,Zipa,0.0,0.0,0.0,2565,14.200000000000001,848.0
COL,Tasajero II,0.0,0.0,0.0,315,26.6,626.0
COL,Termopaipa,0.0,0.0,0.0,2578,13.9,927.0
USA,A.E.S. Corp.,0.8083195567131042,2.966532773137092,563.6412268960474,5,26.700000000000003,1172.0
UKR,Slavyanskaya,5.972848386764526,21.92035357942581,4164.867180090904,64,8.4,492.0
UKR,Starobeshivska,10.564004096984863,38.76989503593445,7366.280056827545,99,9.0,513.0
TUR,�an Termik Santrali,7.311780662536621,26.834235031509397,5098.504655986785,139,14.4,694.0
TUR,Soma,10.151482028961182,37.25593904628754,7078.628418794632,149,15.4,647.0
TUR,?zdemir Enerji Alia?a Termik Santrali,9.43252513885498,34.61736725959777,6577.299779323576,16,17.0,646.0
TUR,Kemerk�y,25.635290336608886,94.08151553535461,17875.487951717376,64,18.5,811.0
TUR,Yenik�y,19.22552333831787,70.55767065162658,13405.95742380905,287,17.2,823.0
TUR,Yata?an,10.111700992584227,37.10994264278411,7050.889102128981,368,16.5,776.0
TUR,Polat Termki Santrali,5.172267580032348,18.982222018718716,3606.622183556556,863,10.600000000000001,669.0
TUR,�olako?lu Termik Santrali,49.46278106689453,181.52840651550292,34490.39723794555,807,10.8,639.0
TUR,Tun�bilek Termik Santrali,49.46278106689453,181.52840651550292,34490.39723794555,807,10.8,639.0
TUR,Orhaneli,29.45376781463623,108.09532787971496,20538.112297145843,343,13.0,647.0
TUR,Aksa Bolu G�yn�k Termik Santrali,22.023856048583983,80.82755169830321,15357.23482267761,800,10.8,580.0
TUR,Yunus Emre Termik Santrali,2.5340159797668456,9.299838645744323,1766.9693426914214,531,13.200000000000001,424.0
TUR,�ay?rhan Termik Santrali,15.230910606384276,55.89744192543029,10620.513965831755,545,12.700000000000001,431.0
TUR,?SKEN Sug�z� Termik Santrali,7.4356804466247555,27.28894723911285,5184.899975431442,17,18.7,816.0
TUR,Af?in Elbistan Termik Santrali,3.0249829149246215,11.10168729777336,2109.3205865769382,1199,9.700000000000001,456.0
TUR,Kangal,1.0764858841896057,3.9507031949758527,750.633607045412,1543,6.800000000000001,435.0
TUR,Zonguldak Eren (ZETES),0.0,0.0,0.0,47,13.9,1090.0
TUR,�atala?z?,0.0,0.0,0.0,12,13.8,1081.0
MMR,Malamyine,0.0,0.0,0.0,6,26.8,4746.0
RUS,Ust Illminsk (TPP),0.0,0.0,0.0,274,-2.7,351.0
RUS,Novo-Zimanskaya,0.0,0.0,0.0,495,-1.4000000000000001,371.0
RUS,Thermal Power Station 9,0.0,0.0,0.0,428,-0.2,480.0
RUS,Thermal Power Station 10,0.0,0.0,0.0,430,-0.1,485.0
RUS,Novo-Irkustsk,12.656551513671875,46.44954405517578,8825.413370483398,458,0.0,501.0
IND,JAYKAYPURAM PLANT,0.0,0.0,0.0,386,25.6,722.0
IND,NIMBAHERA JK CEMENT,3.0372533512115476,11.14671979894638,2117.8767617998124,436,25.3,792.0
RUS,NAZAROVO GRES,0.0,0.0,0.0,240,0.5,432.0
RUS,KRASNOYARSK CHP-1,0.0,0.0,0.0,180,1.2000000000000002,473.0
RUS,ABAKAN CHP,0.0,0.0,0.0,255,1.4000000000000001,373.0
RUS,MINUSINSK CHP,0.0,0.0,0.0,251,1.4000000000000001,373.0
RUS,KUZNETSK THERMAL POWER STATION,0.0,0.0,0.0,207,2.3000000000000003,475.0
RUS,TOM-USINSK GRES,0.0,0.0,0.0,222,2.2,467.0
RUS,NOVO-KEMEROVO CHP,0.0,0.0,0.0,149,1.4000000000000001,511.0
RUS,KEMEROVO GRES,0.0,0.0,0.0,121,1.5,508.0
RUS,BELOVO TPP,0.0,0.0,0.0,200,1.8,472.0
RUS,BARNAUL THERMAL POWER STATION-2,0.0,0.0,0.0,197,1.9000000000000001,429.0
IND,MORDI PLANT,5.163827018737793,18.9512451587677,3600.7365801658634,209,26.8,961.0
KAZ,Almaty CHP-3,6.93615439414978,25.45568662652969,4836.5804590406415,629,8.700000000000001,498.0
KAZ,Almaty TPP-2,3.8133076286315917,13.994838997077942,2659.019409444809,747,7.7,549.0
KAZ,Almaty CHP-1,0.3736376816034317,1.3712502914845943,260.5375553820729,739,8.200000000000001,557.0
KAZ,OJSC Zhambyl GRES,0.021093751862645147,0.07741406933590769,14.708673173822461,622,10.700000000000001,325.0
KAZ,LLP Ekibastuz GRES-1,0.0,0.0,0.0,163,2.5,277.0
KAZ,JSC Ekibastuz GRES-2,1.9270692062377928,7.072343986892699,1343.7453575096129,133,2.5,274.0
CZE,Komo?any,16.872109642028807,61.92064238624572,11764.922053386686,238,7.800000000000001,568.0
RUS,Berezovskaya GRES,0.0,0.0,0.0,288,0.6000000000000001,451.0
IND,CHANDERIA CEMENT WORKS,6.608682041168213,24.25386309108734,4608.233987306595,405,25.6,726.0
IND,SATNA CEMENT PLANT,3.4847117948532103,12.788892287111281,2429.8895345511432,332,25.3,1067.0
NZL,Huntly (steam),10.388193359375,38.12466962890625,7243.687229492187,16,14.4,1259.0
CHN,Hainan Southwest Coal,0.0,0.0,0.0,4,0.0,0.0
CHN,Dongfang Coal,0.0,0.0,0.0,6,25.0,1030.0
CHN,Haikou Coal,8.300424041748046,30.46255623321533,5787.885684310912,10,24.3,1084.0
CHN,Lamma Coal,0.0,0.0,0.0,12,22.700000000000003,2032.0
CHN,Zhuhai Coal,0.0,0.0,0.0,5,0.0,0.0
CHN,Taishan Expansion Coal Power Plant,0.0,0.0,0.0,16,22.8,1777.0
CHN,Taishan Coal,0.0,0.0,0.0,16,22.8,1777.0
CHN,Shuangshui Coal,0.0,0.0,0.0,0,0.0,0.0
CHN,Nanhai Coal,0.0,0.0,0.0,6,22.5,1579.0
CHN,Guangzhou - Sinopec Coal,9.040484352111816,33.17857757225037,6303.92973872757,8,22.400000000000002,1745.0
CHN,Huangpu Coal,9.234413318634033,33.8902968793869,6439.156407083511,4,22.400000000000002,1735.0
CHN,Hengyun A Coal,24.56316379547119,90.14681112937927,17127.89411458206,4,22.400000000000002,1734.0
CHN,Dongtang Coal,0.0,0.0,0.0,1,22.5,1782.0
CHN,Zhujiang Coal,0.0,0.0,0.0,4,22.6,1717.0
CHN,Shajiao A Coal,0.0,0.0,0.0,2,22.6,1758.0
CHN,Shajiao B Coal,0.0,0.0,0.0,2,22.6,1758.0
CHN,Shajiao C Coal,4.1116456794738765,15.089739643669127,2867.050532297134,3,0.0,0.0
CHN,Castle Peak Coal,0.0,0.0,0.0,13,0.0,0.0
CHN,Mawan Coal,14.774173641204833,54.22121726322173,10302.031280012128,8,0.0,0.0
CHN,Pinghai Coal,0.0,0.0,0.0,1,0.0,0.0
CHN,Huizhou Coal,0.0,0.0,0.0,0,0.0,0.0
CHN,Shanwei Coal,0.0,0.0,0.0,5,22.200000000000003,1604.0
CHN,Haifeng Coal,0.0,0.0,0.0,4,0.0,0.0
CHN,Haimen Coal,11.513407897949218,42.25420698547363,8028.29932723999,1,0.0,0.0
CHN,Huilai Coal,3.79194109916687,13.916423833942412,2644.1205284490584,17,21.3,1485.0
CHN,Xingning Coal,5.790205774307251,21.25005519170761,4037.510486424446,145,21.3,1589.0
CHN,Heshuyuan Coal,0.0,0.0,0.0,95,21.700000000000003,1507.0
CHN,Sanbaimen Coal,0.0,0.0,0.0,2,0.0,0.0
CHN,Houshi Coal,0.0,0.0,0.0,13,21.700000000000003,1079.0
CHN,Longyan 1-4 Coal,0.0,0.0,0.0,297,20.6,1634.0
CHN,Ruijin Coal,0.0,0.0,0.0,107,19.8,1476.0
CHN,Shaoguan Coal,0.0,0.0,0.0,44,21.3,1580.0
